id,imagej_0,imagej_1,imagej_2,imagej_3,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,efd_0,efd_1,efd_2,efd_3,efd_4,efd_5,efd_6,efd_7,efd_8,efd_9,efd_10,efd_11,efd_12,efd_13,efd_14,efd_15,efd_16,efd_17,efd_18,efd_19,efd_20,efd_21,efd_22,efd_23,efd_24,efd_25,efd_26,efd_27,efd_28,efd_29,efd_30,efd_31,skel_0,skel_1,skel_2,skel_3,skel_4,skel_5,stone
F612,0.5387915740430975,1.3412345869488387,0.5693017510710175,0.7752400521594816,3.069113085038029,7.22720815433182,9.436039033926743,10.463803923455579,20.610138979874804,15.042946649908647,-20.52637093609309,-0.9870452726105333,0.6748712930050207,0.16044198271399546,0.12210857784575806,-0.09966777061075328,0.17160807801259192,-0.24934456559372759,-0.16228954792929043,-0.04750568027920525,-0.03712017011999464,-0.08798517847701315,-0.051963957205321876,0.000997804441311369,-0.0426991313724528,0.025934715390116637,-0.030368553503059857,0.023490537759306054,-0.030095921851263047,0.022498960566506524,0.0038997043716397163,0.012819061771312116,0.013730009248461116,0.006755448323402065,0.016047643259886432,-0.016100519379707613,0.01382308947535855,-0.0027776619569115915,0.0007234400378886834,-0.00789873362187678,-0.002499705274994562,-0.0035386784163872133,-0.004796022787821057,677.0,64.97831976158933,0.411395644338647,108.18964830333815,1.0,0.17725258493353027,53
F637,0.35339247759510783,1.6500972042606552,0.36876140140191316,0.605547725985538,2.936642428362768,6.542548911721144,8.808782818615326,9.472692927698906,18.626067801456667,12.788992170735703,-19.237273814395852,-0.9635474851701047,0.7336594252391395,0.2675373690204174,0.5114954502560327,-0.33377536398959984,0.3596158921744828,-0.02127711091365025,-0.12441165600096431,-0.0757938397956186,0.0867938496137084,-0.06789785786907329,-0.1378508605471923,0.035018380045504,-0.0034080570421186674,-0.02605244638825262,-0.04805821845075717,0.04990765039505843,0.004853404720212904,-0.004950344252498599,0.008720692309777843,0.0388889449481851,0.01670593906417779,-0.018484129653467383,0.029752325042601755,0.0013353135799287516,0.00855216993861449,-0.012461283557388849,0.020083989087530812,-0.012232536681485995,-0.01031043536897196,0.0018553293907086603,0.0002808761485181496,1090.0,37.72836947233127,0.5107162253819674,76.05918747922567,1.0,0.23761467889908258,53
F596,0.33224877056113133,1.3787624968591463,0.47889963580476563,0.6641753313842298,3.0024278385624084,7.0205108423947715,9.139600363553905,10.232507939332496,19.92223345069709,13.74515220338965,20.80635886090137,-0.44419849207913853,1.4019013819564974,0.8959284009532342,0.36686010233217187,-0.15091929621724948,0.8149752239758143,-0.20999279666188847,-0.30610587730707,0.19168356029345499,0.11394382450537335,-0.3378114322908047,0.055605203541289845,-0.15062386000808328,-0.08351300993497454,0.04124660126967861,0.11211087123215138,0.0636823784930905,-0.07999295675212845,0.06309130077563242,-0.049231514633443205,-0.0313743894836896,-0.08454988956950299,0.004219258708955922,-0.024194455254836583,0.019732400175352133,0.03259184228347144,0.025514781472544764,0.005562242670777857,0.012343084726588321,0.01804438132731789,-0.0024394862533567083,-0.012173753955224577,797.0,42.83861314590689,0.41446559810609745,76.00657866263946,1.0,0.20326223337515684,53
F597,0.3062748583554787,1.1032966620940379,0.5030899026855938,0.5673592976497541,2.9469629412251153,7.911586866395343,8.99607585308377,10.232822083604198,19.893038386802726,14.246168441817359,20.207852288698746,-0.7459564602042946,1.0826315264293938,0.6659947143029581,0.22638883089333278,0.08237960991494675,0.40443718952206953,-0.3191067213992785,-0.2457451969532302,-0.04387494404773297,-0.031567641991165615,-0.16939805126524635,0.04357902046012749,-0.014463885678357496,-0.04463618737286688,0.02363332546595882,0.02138574328047032,0.03219357206393952,-0.0633312305918925,0.04833911188016563,0.012321537709914284,0.006084131518722524,0.00648582716497739,0.029690881176451966,-0.02044843716612915,0.004304392327424702,0.03206669083116767,-0.021806500033951053,-0.01233447061311896,-0.010007829931231784,0.014024457146398026,-0.01056615626345876,0.009348859997056532,902.0,45.83695610320812,0.4205128078492164,81.32035415564789,1.0,0.10643015521064302,53
F622,0.5019773935702744,1.234575024331448,0.6105775563613836,0.7555191640347799,3.072406309129779,7.5100982884022205,9.407630752399278,10.992256888138819,-21.197087597595047,-14.794795547746423,-22.01850048273086,-0.6119096685433685,2.0320334141568237,0.7909276563271417,0.5946567173526778,0.42156621542025696,0.9613156311578138,-0.4709169101940299,-0.2266221250138106,-0.038211997932642294,0.05668138344897288,-0.17082971357375507,0.08901544932530184,-0.10704916305292693,-0.09786975387445228,0.0318689884546819,0.004407115589739882,-0.07327953391550658,-0.12885448831823618,0.04886163111988956,0.015821333892547588,0.005786604021536698,-0.02489589038767129,0.041766800450742506,-0.0029223883836041044,0.05053005385325111,0.0234986539604503,-0.0030592114857882474,-0.013615244324172373,0.03841329879906192,0.024992571055906566,-0.019564761301679195,0.0006105000747786863,969.0,66.74223166373258,0.49910772823833877,123.17467272130257,1.0,0.14241486068111456,53
F636,0.5242168849005856,1.5013213312116003,0.5251737450194313,0.7594642670294025,3.066587385196217,6.961429380412544,9.515062725596746,10.637657002628005,20.770634898071098,14.166184719720492,21.03361090859862,0.8733383794569552,2.9782336226798902,0.4871140266585426,0.8281614901431343,1.2283548472481394,0.6636273802555898,-0.6545821007893072,0.15595063168874257,-0.18535446420153298,0.09358661204301649,-0.03773718578369335,0.1849357823301546,-0.2829607521840385,0.2502078645075799,0.05731151409738458,-0.1308842383882356,-0.09121435578536845,0.04525142554400793,-0.03765731770931928,-0.013649931963833755,-0.0051349376423173105,-0.085505966200203,0.041830734519552604,0.06527644255197027,-0.03770357354335698,-0.0786291210003012,0.059049103708041846,0.0046238677223534915,-0.00912897151571377,-0.009399680452963992,-0.0035354072954482778,-0.002768686249037752,718.0,58.416941266125264,0.4284917558862269,102.45974819410792,1.0,0.06406685236768803,53
F608,0.5407795299504129,1.4008436059840588,0.5530006266619732,0.7747583650950747,3.0696167255997135,7.1158322827452025,9.458196386235896,10.554969239985624,20.591532758997136,14.18456137791117,-21.00632619234788,-0.8480256747941556,2.445815411430479,0.5299551442244117,-0.731894218603435,-0.806424454354015,0.01900359856096705,-0.31566944791683005,-0.4825249927684579,0.16630392311948153,0.20684338066451197,0.05908003310974092,-0.09680729150320075,0.07213342758181251,0.2413829099424861,-0.08968614103818727,0.07291895005433689,0.06557923782527922,-0.01564337861146676,-0.009088673274965285,-0.0423695209010715,0.09050911848024136,-0.0347301683487034,0.023058138555283793,0.03773817114205373,0.027334634608326476,-0.01899445755745488,-0.01237778171304664,0.009758135516086506,-0.020148229588711947,-0.04742537017852955,0.004008916284497733,-0.012577117800706292,893.0,60.39360193995728,0.42283216938151846,104.08650248711405,1.0,0.11758118701007839,53
F620,0.6032940809277775,1.2340612982000638,0.6714923834709379,0.8350266830870279,3.1135633091001425,7.594079811551172,9.729696715611745,10.927076771070196,21.537782601545004,14.959143640119407,21.324546138928966,0.992576107837628,2.2819149763732294,-0.12162512137673555,0.24733884509795293,0.5562461298158885,0.10390275471084165,-0.2633027717266689,0.5686310431618219,-0.08141102175604285,0.3527993060727153,0.032205810389637816,-0.10347527791325457,-0.03676915737688996,0.08061311993567148,-0.12477252793558333,0.04260169089724526,-0.1329617279245926,0.02132447891442043,0.03712866134565958,-0.017036884817386192,-0.055910194686185286,-0.006060528712145205,-0.017287535534968413,0.005503944822633705,-0.004592928585972058,-0.027638933317248936,0.01730124945413849,0.0003223009638908328,-0.008142247547595308,-0.04590166279323509,0.006009471181494016,0.005610031249335438,573.0,70.14525803441367,0.3625881328730407,115.73245007343446,2.0,0.1099476439790576,53
F634,0.3791549623680932,1.5191584684530979,0.4308879530534735,0.6644857066182767,2.98377573781238,6.773530248027194,8.956653768843541,9.96288275342049,19.432411580933845,13.36669746242846,-20.101152665808097,0.2727498928350817,3.134628092071779,0.9620849733565385,0.9797495328848522,0.6580417474249803,0.9180938342161924,-0.15590146872312818,0.09803646956474864,0.11538270640927836,-0.11234792163154082,-0.08307443083269618,0.2544177495559724,-0.28754823501423477,-0.010489696006462887,0.07207508883714486,-0.04901372260115755,-0.1171124884533779,-0.02021937927477094,-0.08098924899759812,-0.06422372264184345,-0.011418539239478654,-0.006964318260311666,-0.03515249957355292,-0.003292582700448411,0.0634258503462586,-0.025367751587044556,0.004260073766250627,-0.019858433099155973,0.018778626924805412,-0.0435643710804183,0.022360786296406816,-0.004385904470453397,670.0,41.423840186651546,0.506429034253361,82.86132994346639,1.0,0.24776119402985075,53
F595,0.3894539628779051,1.134929654482199,0.580619716139334,0.653731658912711,3.0201112924621447,7.840177466490003,9.459380253430126,10.476411406383944,20.510180536527482,-14.424166633282454,20.735434338447785,0.5234126351423188,4.534424436441379,0.8520793468764359,-0.7844415470818615,0.8688954507636388,0.15802543765973134,-1.0534520706071917,1.0630539222025355,-0.1773278303167029,0.33566988306347945,0.22885804093904472,-0.02192742639315349,-0.21714020102549492,0.1368523687457239,-0.13652885518124663,-0.17017165189273162,-0.08426697106371654,-0.027426188120447417,-0.03176153178641358,-0.03968869617333864,-0.09627858412169583,-0.17673096832548502,0.08101505376290977,0.040735548722713295,0.008750418723935586,-0.03869523791407459,0.018041537537053464,-0.03277749863731607,0.08697830194461227,-0.01693360609716473,-0.01987409941968295,0.042776895655341075,1020.0,48.69562291831946,0.5171471566030215,98.2344135219425,1.0,0.2607843137254902,53
