Circularity,Aspect Ratio,Roundness,Solidity,id,d_axe,d_mushroom,lda_p_mushroom,closer_to
0.45882145284448295,1.750337215329662,0.43074635586588256,0.7564059486030739,RiCruin1,3.2745514296979747,0.7983938943600349,0.7150523656862751,mushroom
0.48460542811036006,1.652303004602328,0.46936666511645203,0.7792805683783548,RiCruin2,3.5125433216260324,0.9346019903629885,0.724888200026888,mushroom
0.41754073315870727,2.045010927056982,0.35219091218326415,0.714011466182597,RiCruin3,2.642732751075368,0.7191664208550348,0.5637186243466237,mushroom
0.5467441827722915,1.7653828328064807,0.4637846456866046,0.8273142235466628,RiCruin4,1.8385763878173986,1.7734355351427429,0.1612336013181993,mushroom
0.4995589427304547,1.5127376524543736,0.5214754083378915,0.7929483903934593,RiCruin5,4.464521552382619,1.0021117533511517,0.8564353796215535,mushroom
0.42031149642703425,1.5805108468151396,0.4307510799948355,0.7099041083012128,RiCruin6,4.41183352610114,0.7839978663870782,0.9321803135140649,mushroom
