Area,Perimeter,Height,Width,Circularity,Aspect Ratio,Roundness,Solidity,id,harmonics_99,source,stone
41532.0,1370.4062043356596,400.0,348.0,0.27790353875844614,1.4122242729003511,0.36093790876506815,0.5096763900990342,F679,42,carving,4
45557.0,1223.1097397793778,400.0,288.0,0.3826785611236683,1.9211715153931679,0.3310289492243422,0.6389301842865558,F681,43,carving,4
66547.0,1419.9747468305832,400.0,386.0,0.41474112766746657,1.3940375705584118,0.4854841576115656,0.6804883785137995,F685,42,carving,4
77514.0,1508.0041840821063,400.0,415.0,0.42833633817500455,1.182387565635735,0.5866318803524948,0.6931413753017974,F688,41,carving,4
80931.0,1439.3178925810907,400.0,419.0,0.49092067438559567,1.2629519264055618,0.586471205810489,0.7522237403452026,F689,45,carving,4
51472.0,1211.033621333629,400.0,292.0,0.44103038025106706,1.8657709730319467,0.3795772512631905,0.7094986698278357,F698,43,carving,4
60706.0,1262.2468247692254,400.0,333.0,0.47879863964051433,1.5238759957166474,0.49240359193206823,0.7466637147460733,F699,44,carving,4
59878.0,1427.6610383315983,400.0,377.0,0.36917045334899057,1.490717823178221,0.41496850564985677,0.6400025652262209,F701,41,carving,4
92073.0,1587.2001435749994,400.0,455.0,0.459281307006811,1.0096697817489202,0.718213306842301,0.7430934990516929,F702,45,carving,4
61066.0,1332.3889603929565,400.0,371.0,0.4322622264902945,1.264290251911794,0.5330441424111273,0.6849419550221524,F704,46,carving,4
47654.0,1148.4234482783627,400.0,255.0,0.4540515075859972,1.855807816408372,0.381957742320975,0.7268096269407924,F707,44,carving,4
45411.0,1277.0924958366747,400.0,324.0,0.3498857246928064,1.6545218458344209,0.3644712106407072,0.5976389766266582,F719,41,carving,4
61249.0,1221.3351365237938,400.0,284.0,0.5159874794844018,1.847255120100931,0.42609065377492017,0.8145138768833863,F722,41,carving,4
78595.0,1438.7564927611036,399.0,410.0,0.47712282070701095,1.4156604180934522,0.49570348375176426,0.7646469363531998,F725,4,carving,4
47941.0,1180.080302527855,400.0,269.0,0.43260728649156605,1.960944611063279,0.36069959156634473,0.7220682591800464,f650,45,carving,4
38077.0,1050.1808075912434,400.0,203.0,0.4338548270136721,2.758321020490714,0.27176341979607344,0.7819809828928183,f706,47,carving,4
80375.0,1610.4133470105958,400.0,472.0,0.3894539628779051,1.134929654482199,0.580619716139334,0.653731658912711,F595,38,carving,53
60428.0,1511.7930726875627,400.0,371.0,0.33224877056113133,1.3787624968591463,0.47889963580476563,0.6641753313842298,F596,43,carving,53
70828.0,1704.7148622007608,400.0,470.0,0.3062748583554787,1.1032966620940379,0.5030899026855938,0.5673592976497541,F597,41,carving,53
29037.0,1065.77878733769,400.0,157.0,0.3212384076826105,3.5827250766079084,0.21530216318587414,0.683143159628279,F600,45,carving,53
56098.0,1459.827560572969,400.0,354.0,0.3307913351358378,1.360130462828323,0.4451160209467927,0.6587287608177452,F601,43,carving,53
36610.0,1188.4823227814084,400.0,266.0,0.32570478571191414,2.342542167117866,0.22942889797057156,0.5757918907867007,F602,40,carving,53
63864.0,1257.210244842766,400.0,303.0,0.5077502636053198,1.8587315204783796,0.4073098460942795,0.7562255035464353,F603,39,carving,53
62869.0,1098.9676041556468,400.0,225.0,0.654148930858225,2.1269942866565508,0.4387598675915459,0.9442909069061852,F604,41,carving,53
59563.0,1278.749350086167,400.0,326.0,0.4577365328513001,1.5716827495679422,0.43771248004051666,0.7119140391556905,F605,41,carving,53
55385.0,1177.9797974644664,400.0,270.0,0.5015639794790707,2.2191960197152523,0.35806932963493465,0.7762765077718755,F606,37,carving,53
75405.0,1505.1168824543142,400.0,401.0,0.4182823641923258,1.3033246430872865,0.5342016043299398,0.6932008310503962,F607,38,carving,53
73585.0,1307.6437943888952,400.0,368.0,0.5407795299504129,1.4008436059840588,0.5530006266619732,0.7747583650950747,F608,39,carving,53
35832.0,1528.9991334482227,400.0,361.0,0.1926045022904455,2.0267267569162866,0.24419169915932354,0.44209747069710054,F609,43,carving,53
38362.0,1136.3401871576775,400.0,236.0,0.37333127465069327,2.5989704870892774,0.2527008013682568,0.6603322144762889,F610,42,carving,53
15341.0,1070.7838379715731,400.0,132.0,0.16813569329261543,5.508180255779612,0.12155478784505819,0.4871086556169429,F611,44,carving,53
78476.0,1352.8914857098982,400.0,366.0,0.5387915740430975,1.3412345869488387,0.5693017510710175,0.7752400521594816,F612,39,carving,53
45299.0,1270.16356364854,400.0,327.0,0.3528411089300516,1.918844855751904,0.30889765258893187,0.6101615010573672,F613,39,carving,53
65459.0,1474.3128419472075,400.0,385.0,0.37844252679019647,1.124844375431956,0.6178525302488986,0.6391356988029447,F614,42,carving,53
44199.0,1216.950360212944,400.0,285.0,0.3750391281706581,2.440347801627022,0.2615168567769207,0.6453916243210093,F615,41,carving,53
80804.0,1341.9453095790604,400.0,343.0,0.5638623416548291,1.3213943934537085,0.627919089124949,0.8229435069101427,F616,39,carving,53
58955.0,1240.0458146424485,400.0,307.0,0.48178696525257586,1.5695512355674548,0.4680996204339715,0.7439586093759859,F617,42,carving,53
38998.0,1273.9625535217635,400.0,278.0,0.30195266961905853,2.3678739115874596,0.26736477607833764,0.6008196216182905,F618,42,carving,53
42849.0,1286.305699272271,400.0,336.0,0.32543343267877345,1.7893869990977231,0.3096585467079136,0.5518435998815151,F619,42,carving,53
81365.0,1301.844804515672,400.0,361.0,0.6032940809277775,1.2340612982000638,0.6714923834709379,0.8350266830870279,F620,39,carving,53
67861.0,1375.1585130146568,400.0,391.0,0.45094605893683365,1.559066154051326,0.4469901281617953,0.7086200595207017,F621,39,carving,53
96884.0,1557.3595231414333,400.0,479.0,0.5019773935702744,1.234575024331448,0.6105775563613836,0.7555191640347799,F622,37,carving,53
114138.0,1607.1240251292504,400.0,540.0,0.5553174687231175,1.2165811576627803,0.6645165980227367,0.7989108751496147,F623 - 540wide,47,carving,53
76252.0,1431.8031739553294,400.0,413.0,0.46740619217658214,1.3328238287110106,0.516920243221421,0.7170382629792276,F624,38,carving,53
45846.0,1161.553390593274,400.0,256.0,0.4270049999530514,2.0047789095950828,0.3373163530089134,0.7275295163133173,F625,42,carving,53
44429.0,1330.458982184295,400.0,325.0,0.315408521480503,1.7447949899333495,0.3131628679748,0.5587288412686435,F626,42,carving,53
71204.0,1420.6803743153546,397.0,376.0,0.44332425556698246,1.4247553424173756,0.4846496092144067,0.6981126525810089,F627,3,carving,53
110948.0,1697.1412690719535,459.0,500.0,0.4840534873933709,1.3304935867914627,0.5647393472652992,0.7385848472543054,F628,45,carving,53
56978.0,1254.648845022779,400.0,312.0,0.4548546957969965,1.6757031374312144,0.40488091735761217,0.728805321053978,F629,40,carving,53
116073.0,1377.685424949238,400.0,408.0,0.7684948218724275,1.0961984388971413,0.8584558829326261,0.9682997839380011,F630,31,carving,53
44665.0,1156.9919907732863,400.0,257.0,0.4192919236840186,2.4539469016230875,0.2852586517878814,0.6992125737722882,F631,40,carving,53
88621.0,1473.734198184517,400.0,483.0,0.5127529732401239,2.0835326175267044,0.3880609007907576,0.839714981475691,F632,29,carving,53
51998.0,1312.7737367038067,400.0,353.0,0.3791549623680932,1.5191584684530979,0.4308879530534735,0.6644857066182767,F634,37,carving,53
72582.0,1319.0580079512686,400.0,374.0,0.5242168849005856,1.5013213312116003,0.5251737450194313,0.7594642670294025,F636,39,carving,53
45975.0,1278.607214462436,400.0,322.0,0.35339247759510783,1.6500972042606552,0.36876140140191316,0.605547725985538,F637,41,carving,53
60435.0,1316.2051942088826,400.0,355.0,0.4383804617574473,1.37903170278297,0.4804511206818438,0.693650575029268,F638,38,carving,53
75314.0,1496.986940139403,400.0,439.0,0.4223276880667446,1.1458177385144261,0.5861480722598617,0.677967017139565,F720,40,carving,53
45676.0,1643.0712472806147,400.0,291.0,0.21261070944041321,2.6013918543189214,0.24433168095004806,0.5469262638599516,Amanita Muscaria Transected,44,mushroom,
43699.0,1292.891485709898,397.0,278.0,0.3285165186819376,2.107764989494031,0.2665314803033532,0.602437376787019,Amanita Muscaria,3,mushroom,
65413.0,1495.241774135342,395.0,411.0,0.36766398295189934,1.4485907246865748,0.43009845632324656,0.6683593710087768,Psilocybe Subviscida,4,mushroom,
65337.0,1510.5382386916237,400.0,397.0,0.35983682501540115,1.2715414863207222,0.49195831587431244,0.6509873861666301,bw8695755407_944802f898,46,mushroom,
77434.0,1287.2661607529815,400.0,369.0,0.587225427254936,1.1756483980066101,0.6866802252802454,0.8196762959277647,bw8695755407_944802f898_,47,mushroom,
118427.0,1847.9280656363574,400.0,641.0,0.43580325437962747,1.7316662147060073,0.4339321478546244,0.7514355873376438,bw8695755407_944802f898_1,47,mushroom,
73783.0,1569.508801440101,400.0,397.0,0.37639050801181045,1.3415142095843307,0.47912580007541083,0.6834290477954799,bwFly-agaric-Amanita-muscaria-var-flavivolvata-FUN0332,47,mushroom,
44004.0,1412.8326112068523,400.0,328.0,0.27702604285333987,1.8553114285017225,0.24904511769735052,0.5345610923491825,bwLILamanita,43,mushroom,
89619.0,1473.9280656363574,400.0,446.0,0.5183909136387662,1.1117855537346588,0.7032844460881452,0.7705118174549269,bwamanita-muscaria-4703173_1280,46,mushroom,
61741.0,1406.6316010800756,400.0,368.0,0.3921234215048989,1.2721177371372685,0.4956554874570792,0.6569868902698561,bwamanita-muscaria10,44,mushroom,
57734.0,1577.5777772109132,400.0,430.0,0.29151435943653353,1.2506100040531645,0.40826837474645433,0.5522723576846919,bwfly-agaric,44,mushroom,
70255.0,1228.5067093990478,400.0,297.0,0.5849679024891453,1.4644771421361584,0.577388208507399,0.8346401501651342,bwfly-agaric_,45,mushroom,
97794.0,2086.2438661763954,400.0,635.0,0.28235268927660107,1.490572481652127,0.37772035701148055,0.6344615504388953,bwhttp___fm-digital-assets.fieldmuseum.org_1487_338_NAMA2010-001_,43,mushroom,
40528.0,1233.7270555095806,400.0,229.0,0.3346007104256901,2.774543950021412,0.21374827221007642,0.6544268436435272,bwhttp___pictures.snsb.info_BSMwohlfcoll_web_M-0050_M-0050674_20020625_160814,43,mushroom,
35209.0,1264.5554826343268,400.0,254.0,0.2766863770998366,2.605944499989314,0.20797990430956978,0.5570779868044239,bwhttp___pictures.snsb.info_BSMwohlfcoll_web_M-0050_M-0050676_20020625_161348,44,mushroom,
45941.0,1123.0163773909258,400.0,181.0,0.45776030381540606,3.0638092964873658,0.2669580523425177,0.7818680009530617,bwhttp___pictures.snsb,48,mushroom,
47053.0,1109.9625535217635,400.0,209.0,0.4799329057982713,2.514441407898698,0.3040802016801046,0.7870895435004432,bwhttp___sweetgum.nybg.org_images3_126_885_f-196,46,mushroom,
53998.0,1103.5361466505706,400.0,232.0,0.5572042396480634,1.9144149116205043,0.43861386378405565,0.8337785463922301,bwhttps___arpoprodmediasto.blob.core.windows.net_mediacontainer_ce1d1a52-b142-4db7-834b-ac48011b7728,46,mushroom,
120833.0,1731.5676759431467,400.0,597.0,0.5064265687914307,1.7214655872099525,0.4909753203359568,0.814957948053875,bwhttps___inaturalist-open-data.s3.amazonaws.com_photos_109031348_original.jpg_1609624480,47,mushroom,
39417.0,1235.068109219035,400.0,259.0,0.3247219269972832,2.285439355747955,0.23830649225446135,0.5973358792507729,bwhttps___inaturalist-open-data.s3.amazonaws.com_photos_109269036_original.jpg_1609824868,43,mushroom,
48299.0,1438.3128419472075,400.0,361.0,0.29338728416583226,1.5523319887270697,0.3369330969982917,0.5703977514289763,bwimages (2),43,mushroom,
59900.0,1244.129075763134,400.0,273.0,0.4863017212657954,2.1002952400254298,0.37995658515220415,0.7927789615786757,bwimages (2)_,46,mushroom,
